sim_id,total_return_pct,sharpe_annual,max_drawdown_pct
226,57.320576834678086,3.665476027678419,-6.718530299527304
227,65.23472342345067,3.4031952848579627,-5.316030986453701
228,358.40639178722967,5.7653288635665705,-3.9222418256823266
229,29.76942132508029,5.383935697507336,-5.788638414123759
230,72.97247681503805,3.7430033967526866,-3.6400597289649506
231,169.8169005213758,4.8505246202935295,-3.5835507463955474
232,16.48650225735697,1.7204740895768824,-8.709446158532952
233,101.9983749512067,4.5761520370300355,-4.4920198090471875
234,92.20987193948189,5.19180554082894,-5.453354657260423
235,90.43439632308636,3.839381425796826,-7.5389578085951925
236,83.00289209615184,3.961995838220727,-6.865931839055072
237,25.15641937117479,1.8604992305723833,-11.23331125281105
238,138.09258578328513,4.573272257112498,-2.2628661384703985
239,188.27355671548372,5.4819895249559805,-5.081933201662414
240,10.388621116277719,1.778434381299041,-8.64153895114006
241,26.08624447149652,2.480886282449922,-9.519784246556917
242,76.28502744717855,4.310774784223579,-6.165106438258605
243,75.04882540536548,3.730692145624157,-5.634809293338572
244,42.94435877112694,2.205074845417772,-8.397402863307946
245,68.8046279891698,4.179448590890881,-5.540385879458398
246,86.85701918201703,3.675562807418337,-5.425038934398518
247,48.82057671528317,3.170345290806216,-6.101941999921856
248,101.27703059541292,4.066864200954852,-8.750340123255086
249,33.384767823825115,3.0600211769038923,-7.057599745112086
250,72.09273759376771,3.1784223637988847,-7.769340496559918
251,70.32872161188514,3.5951757662926505,-5.535703182560924
252,44.15403827720492,2.8633529615913385,-5.393391188070851
253,72.03073979807242,3.6392806613370876,-6.158741650923815
254,10.681184748574179,2.046349270906609,-8.144218871278742
255,132.03215884459948,4.4699441882449165,-6.7339177092390905
256,83.14334888959787,3.4928784065150906,-7.233989640210514
257,306.689061553723,5.898698069872364,-18.364471394178782
258,81.79779617038598,4.834702348255364,-2.2916878667070595
259,101.55292499745076,4.4429379247730765,-6.70651868051827
260,30.132578441953093,3.9986775857019845,-5.347465193291113
261,40.370498501138364,6.736820249322237,-6.014568579749824
262,82.93257210000604,6.224862620360163,-2.3644360911740936
